Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
856	:	1759439934.641	     1.989	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_032811685.1
859	:	1759439935.001	     1.794	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_032941915.1
860	:	1759439935.037	     1.838	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_033216995.1
858	:	1759439934.974	     1.930	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_032847385.1
862	:	1759439935.183	     1.839	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_033219075.1
861	:	1759439935.090	     1.958	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_033217895.1
864	:	1759439935.429	     1.824	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_033221155.1
863	:	1759439935.403	     1.993	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_033219955.1
866	:	1759439935.602	     1.839	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_033223225.1
865	:	1759439935.556	     1.897	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_033222185.1
868	:	1759439935.658	     1.796	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_033225445.1
871	:	1759439935.697	     1.757	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_033228545.1
870	:	1759439935.687	     1.776	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_033227745.1
867	:	1759439935.626	     1.854	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_033224565.1
869	:	1759439935.671	     1.809	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_033226745.1
872	:	1759439935.749	     1.790	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_033229485.1
880	:	1759439936.028	     1.539	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_033393195.1
873	:	1759439935.787	     1.792	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_033230305.1
874	:	1759439935.798	     1.797	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_033232085.1
882	:	1759439936.073	     1.587	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_033395015.1
878	:	1759439935.949	     1.721	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_033375815.1
875	:	1759439935.851	     1.827	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_033335935.1
879	:	1759439935.992	     1.687	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_033392255.1
881	:	1759439936.050	     1.651	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_033394235.1
876	:	1759439935.887	     1.840	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_033374175.1
877	:	1759439935.932	     1.854	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_033375015.1
884	:	1759439936.101	     1.776	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_033807835.1
892	:	1759439936.206	     1.753	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_035197965.1
897	:	1759439936.350	     1.620	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_035621395.1
890	:	1759439936.179	     1.792	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_034480885.1
885	:	1759439936.116	     1.878	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_033971305.1
888	:	1759439936.157	     1.839	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_034438375.1
891	:	1759439936.193	     1.804	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_035197065.1
886	:	1759439936.133	     1.900	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_034120925.1
887	:	1759439936.144	     1.899	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_034190815.1
898	:	1759439936.408	     1.637	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_035666215.1
883	:	1759439936.084	     1.965	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_033615795.1
889	:	1759439936.170	     1.891	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_034480705.1
899	:	1759439936.481	     1.618	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_035966595.2
894	:	1759439936.281	     1.838	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_035557195.1
895	:	1759439936.291	     1.866	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_035621175.1
893	:	1759439936.219	     1.975	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_035205985.1
896	:	1759439936.341	     1.893	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_035621255.1
900	:	1759439936.500	     1.749	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_035984435.1
903	:	1759439936.572	     1.713	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232105.1
905	:	1759439936.641	     1.691	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232145.1
901	:	1759439936.514	     1.838	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232065.1
904	:	1759439936.606	     1.759	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232125.1
902	:	1759439936.559	     1.925	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232085.1
906	:	1759439936.805	     1.730	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232165.1
907	:	1759439936.891	     1.812	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232185.1
908	:	1759439936.928	     1.818	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232205.1
909	:	1759439937.047	     1.733	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232225.1
910	:	1759439937.066	     1.769	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232245.1
911	:	1759439937.267	     1.661	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232265.1
913	:	1759439937.453	     1.592	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232305.1
914	:	1759439937.464	     1.707	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232325.1
921	:	1759439937.579	     1.622	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232495.1
916	:	1759439937.492	     1.745	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232365.1
920	:	1759439937.551	     1.706	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232455.1
912	:	1759439937.416	     1.864	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232285.1
917	:	1759439937.500	     1.813	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232385.1
918	:	1759439937.511	     1.819	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232405.1
923	:	1759439937.604	     1.730	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232565.1
922	:	1759439937.589	     1.757	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232525.1
915	:	1759439937.480	     1.871	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232345.1
927	:	1759439937.702	     1.664	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232645.1
926	:	1759439937.690	     1.701	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232625.1
924	:	1759439937.670	     1.757	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232585.1
930	:	1759439937.801	     1.645	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232705.1
919	:	1759439937.527	     1.944	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232425.1
928	:	1759439937.714	     1.798	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232665.1
925	:	1759439937.679	     1.855	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232605.1
929	:	1759439937.743	     1.849	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232685.1
932	:	1759439937.970	     1.660	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232745.1
935	:	1759439938.010	     1.635	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232805.1
937	:	1759439938.033	     1.660	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232845.1
938	:	1759439938.044	     1.664	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232865.1
939	:	1759439938.061	     1.657	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232885.1
934	:	1759439937.994	     1.738	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232785.1
944	:	1759439938.130	     1.603	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036233115.1
936	:	1759439938.025	     1.732	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232825.1
941	:	1759439938.079	     1.694	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232925.1
942	:	1759439938.088	     1.695	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232945.1
946	:	1759439938.211	     1.590	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036233155.1
931	:	1759439937.892	     1.919	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232725.1
940	:	1759439938.069	     1.744	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232905.1
933	:	1759439937.981	     1.858	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036232765.1
943	:	1759439938.111	     1.781	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036233095.1
949	:	1759439938.305	     1.618	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036233215.1
952	:	1759439938.378	     1.578	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036233275.1
948	:	1759439938.264	     1.697	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036233195.1
950	:	1759439938.346	     1.631	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036233235.1
945	:	1759439938.176	     1.835	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036233135.1
947	:	1759439938.249	     1.779	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036233175.1
951	:	1759439938.366	     1.766	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036233255.1
953	:	1759439938.502	     1.941	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036233295.1
954	:	1759439938.548	     1.908	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036233315.1
957	:	1759439938.797	     1.723	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036233375.1
955	:	1759439938.717	     1.821	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036233335.1
958	:	1759439938.856	     1.710	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036233395.1
956	:	1759439938.766	     1.855	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036233355.1
959	:	1759439938.940	     1.769	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036233415.1
965	:	1759439939.299	     1.605	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036233535.1
961	:	1759439939.201	     1.707	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036233455.1
960	:	1759439939.059	     1.892	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036233435.1
962	:	1759439939.223	     1.753	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036233475.1
967	:	1759439939.347	     1.668	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036233575.1
963	:	1759439939.255	     1.788	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036233495.1
964	:	1759439939.276	     1.789	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036233515.1
968	:	1759439939.366	     1.723	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036233595.1
966	:	1759439939.329	     1.783	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036233555.1
974	:	1759439939.459	     1.676	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036233715.1
975	:	1759439939.481	     1.673	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036233735.1
971	:	1759439939.413	     1.751	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036233655.1
970	:	1759439939.391	     1.823	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036233635.1
972	:	1759439939.425	     1.804	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036233675.1
976	:	1759439939.524	     1.731	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036233755.1
969	:	1759439939.384	     1.888	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036233615.1
973	:	1759439939.443	     1.829	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036233695.1
977	:	1759439939.545	     1.767	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036234315.1
980	:	1759439939.664	     1.705	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036236995.1
981	:	1759439939.707	     1.687	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036237015.1
979	:	1759439939.646	     1.767	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036236975.1
984	:	1759439939.743	     1.671	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036237075.1
982	:	1759439939.719	     1.695	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036237035.1
978	:	1759439939.610	     1.832	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036236015.1
983	:	1759439939.732	     1.710	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036237055.1
989	:	1759439939.811	     1.690	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036417805.1
993	:	1759439939.902	     1.611	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036418125.1
990	:	1759439939.824	     1.703	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036417915.1
991	:	1759439939.840	     1.700	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036417995.1
992	:	1759439939.853	     1.687	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036418055.1
986	:	1759439939.773	     1.769	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036237115.1
987	:	1759439939.781	     1.771	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036326305.1
985	:	1759439939.757	     1.835	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036237095.1
988	:	1759439939.794	     1.857	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036417705.1
995	:	1759439939.978	     1.739	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036418275.1
996	:	1759439939.991	     1.766	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036418295.1
998	:	1759439940.029	     1.740	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036688165.2
994	:	1759439939.934	     1.874	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036418185.1
1000	:	1759439940.146	     1.838	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036835625.1
997	:	1759439940.000	     2.013	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036542105.1
999	:	1759439940.038	     2.002	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_036776515.1
1001	:	1759439940.457	     1.677	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_037267025.1
1002	:	1759439940.470	     1.680	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_037285345.1
1005	:	1759439940.578	     1.684	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_037287465.1
1004	:	1759439940.554	     1.744	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_037287425.1
1006	:	1759439940.632	     1.680	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_037287505.1
1003	:	1759439940.530	     1.815	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_037287405.1
1009	:	1759439940.938	     1.604	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_037287585.1
1007	:	1759439940.722	     1.873	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_037287535.1
1013	:	1759439941.066	     1.582	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_038069315.1
1012	:	1759439941.040	     1.630	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_037914935.1
1014	:	1759439941.089	     1.614	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_038069335.1
1008	:	1759439940.925	     1.812	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_037287545.1
1010	:	1759439940.973	     1.776	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_037482125.1
1016	:	1759439941.128	     1.670	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_038396855.1
1011	:	1759439940.994	     1.861	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_037890725.1
1020	:	1759439941.228	     1.656	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_038420425.1
1015	:	1759439941.107	     1.833	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_038396595.1
1018	:	1759439941.165	     1.776	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_038397815.1
1017	:	1759439941.149	     1.814	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_038396885.1
1022	:	1759439941.271	     1.785	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_038431895.1
1019	:	1759439941.181	     1.875	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_038418245.1
1023	:	1759439941.286	     1.780	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_038431905.1
1025	:	1759439941.324	     1.768	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_038431925.1
1030	:	1759439941.441	     1.653	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_038435155.1
1021	:	1759439941.236	     1.885	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_038431885.1
1027	:	1759439941.413	     1.760	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_038431945.1
1034	:	1759439941.527	     1.656	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_039622765.1
1033	:	1759439941.512	     1.679	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_039622755.1
1026	:	1759439941.383	     1.819	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_038431935.1
1024	:	1759439941.301	     1.913	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_038431915.1
1028	:	1759439941.423	     1.811	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_038432515.1
1032	:	1759439941.461	     1.802	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_039555165.1
1035	:	1759439941.538	     1.743	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_039622815.1
1039	:	1759439941.588	     1.697	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_039904215.1
1031	:	1759439941.453	     1.861	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_039512425.1
1029	:	1759439941.434	     1.884	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_038433795.1
1036	:	1759439941.552	     1.767	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_039622885.1
1037	:	1759439941.566	     1.801	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_039702325.1
1044	:	1759439941.780	     1.598	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_039924275.1
1045	:	1759439941.827	     1.591	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_040008295.1
1042	:	1759439941.740	     1.697	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_039919425.1
1038	:	1759439941.580	     1.868	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_039830125.1
1043	:	1759439941.769	     1.680	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_039921825.1
1040	:	1759439941.606	     1.907	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_039908025.1
1041	:	1759439941.663	     1.901	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_039908075.1
1048	:	1759439942.050	     1.608	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_040429595.1
1046	:	1759439941.998	     1.717	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_040084805.1
1054	:	1759439942.359	     1.589	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_040581105.1
1047	:	1759439942.027	     1.930	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_040268335.1
1053	:	1759439942.322	     1.654	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_040580825.1
1052	:	1759439942.312	     1.784	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_040571335.1
1049	:	1759439942.144	     1.967	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_040429605.1
1050	:	1759439942.164	     1.974	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_040560445.1
1051	:	1759439942.286	     1.868	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_040562075.1
1055	:	1759439942.555	     1.634	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_040581215.1
1056	:	1759439942.606	     1.621	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_040735975.1
1057	:	1759439942.669	     1.717	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_040931625.1
1059	:	1759439942.712	     1.717	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_041080615.1
1060	:	1759439942.750	     1.694	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_041154335.1
1058	:	1759439942.686	     1.858	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_040931635.1
1065	:	1759439942.953	     1.631	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_041378935.1
1064	:	1759439942.896	     1.720	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_041344985.1
1061	:	1759439942.759	     1.918	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_041344955.1
1072	:	1759439943.121	     1.600	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_042465075.1
1068	:	1759439943.067	     1.685	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_041519535.1
1062	:	1759439942.809	     1.954	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_041344965.1
1063	:	1759439942.868	     1.898	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_041344975.1
1067	:	1759439942.974	     1.792	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_041519425.1
1066	:	1759439942.963	     1.830	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_041514425.1
